Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Austin Pope","ARI",0,0,0,1,0,2,4.5,4.5,0,0.2857142857142857,1,0.571428571,0,94.0700619346217,0,6.441254520879534,3.6351363182067873,4.4060059756040575,0.003874937305226922,"Austin Pope",26136,687166
"Zach McKinstry","DET",0,0,0,1,0,0.1,0,0,0,0,1,1,0,35.68804931640625,0,0.13045833496424797,3.1351363182067877,3.1351363182067877,0.001985555747523904,"Zach McKinstry",19392,656716
"Christian Roa","MIA",0,0,0,2,0,3,9,9,0,0.16666666666666666,1,0.5,0,96.90166558159723,0,11.210564013345278,4.135136318206788,5.162962528069815,0.00036632505361922085,"Christian Roa",27662,685005
"Alex Lange","DET",0,0,0,1,0,1,9,9,0,0.5,1,0.25,0,96.15384674072266,0,3.856936068870915,4.135136318206787,7.218614947795868,0.0002799195935949683,"Alex Lange",19883,656638
"Luis F. Castillo","SEA",0,0,0,2,2,7,6.428571428571429,9,0,0.41379310344827586,0.63157895,0.37037037,0,92.5272549715909,7.714285714285714,6.78466328825289,4.7065648896353585,6.6888011515140535,0.00021117979486007243,"Luis F. Castillo",20638,622379
"Craig Kimbrel","- - -",0,1,0,14,0,12,12.750002026558244,5.250000834465159,1.500000238418617,0.34782608695652173,0.91549296,0.28,0.153846153,93.37671430958997,2.2500003576279255,4.098575239688799,4.218469823731344,3.7220206691836286,0.00018568156519904733,"Craig Kimbrel",6655,518886
"César Salazar","HOU",0,0,0,1,0,1,0,0,0,0,1,0,0,57.90902432528409,0,1.7232515421739532,6.135136318206787,10.760354262590408,0.00013243786816019565,"Cesar Salazar",21587,663967
"Joey Gerber","TBR",0,0,0,2,0,4.1,8.307692917141027,0,2.076923229285257,0.2,1,0.454545454,0.166666666,93.70131293402778,2.076923229285257,1.2603430097940151,4.288982556698596,3.4236984675526365,-0.000898956845048815,"Joey Gerber",24591,680702
"Carson Fulmer","LAA",0,0,0,13,0,29.1,7.977273073078202,3.375000146302316,1.5340909755919618,0.24691358024691357,0.5862069,0.423529411,0.138888888,92.70651771282327,5.829545707249455,3.951647492656682,4.703318204367459,4.379543713034604,-0.0013945294776931405,"Carson Fulmer",18311,608334
"Carson Spiers","CIN",0,2,0,3,2,13.1,7.425000177025799,4.725000112652781,2.025000048279763,0.2631578947368421,0.71428571,0.3,0.15,92.53083844866072,6.07500014483929,7.406447753794217,6.210136391520502,5.597745349111772,-0.0015794187784194946,"Carson Spiers",27685,686730
"A.J. Puk","ARI",0,0,4,8,0,8,13.5,2.25,2.25,0.3333333333333333,0.97560976,0.3,0.222222222,96.52531008376289,3.375,2.8564904461139626,4.510136318206787,2.9945930473506452,-0.0015935521805658937,"A.J. Puk",19343,640462
"Lou Trivino","- - -",3,2,0,47,2,47.2,6.9860153371267035,3.3986020558994774,1.1328673519664925,0.2857142857142857,0.76298701,0.338028169,0.089552238,94.7211028364368,3.9650357318827236,5.095806654872729,4.7295422209744435,5.26023884300901,-0.0019723139703273773,"Lou Trivino",15043,642152
"Korey Lee","CHW",0,0,0,2,0,3,0,6,0,0.3333333333333333,0.83333333,0.333333333,0,74.3985262784091,3,8.01208486507506,5.135136318206788,8.732528052727382,-0.0020041405223309994,"Korey Lee",25543,686676
"Alan Rangel","PHI",0,0,1,5,0,11,6.545454545454546,4.909090909090909,0.8181818181818182,0.2903225806451613,0.89041096,0.28125,0.058823529,92.67022383840461,2.4545454545454546,5.761030103824759,4.498772681843151,5.699642531980167,-0.002295450773090124,"Alan Rangel",19524,660604
"Dylan Smith","DET",1,0,0,7,0,13,2.7692309723803428,3.4615387154754282,0,0.16666666666666666,0.85714286,0.527777777,0,94.90848894817073,1.3846154861901714,3.9253074383345545,4.365905639264717,5.551859045338464,-0.00324193574488163,"Dylan Smith",30145,681916
"Tucker Barnhart","TEX",0,0,0,1,0,2,0,0,0,0.5,0.5,0.6,0,44.07731767134233,13.5,7.10799145398474,4.635136318206787,6.947745290398598,-0.004659363068640232,"Tucker Barnhart",10200,571466
"Jake Woodford","ARI",0,4,3,22,0,36.1,5.6972485039735155,3.2201839370285086,0.743119370083502,0.328125,0.58098592,0.4453125,0.073170731,92.97108644859813,6.440367874057017,5.034549636748852,4.263576843148401,4.929943319182108,-0.0052587613463401794,"Jake Woodford",18674,663765
"José Urquidy","DET",0,0,0,2,0,2.1,11.571430147910819,11.571430147910819,0,0.5,0.71428571,0.25,0,93.04116482204861,7.714286765273879,8.593688874709,4.420850779085767,6.403087311022757,-0.005838701967149973,"Jose Urquidy",18413,664353
"Elvis Peguero","- - -",0,0,0,8,1,9.1,7.714287578147736,5.7857156836108015,0.964285947268467,0.3548387096774194,0.56818182,0.4375,0.09090909,,6.750001630879268,5.185650648127724,5.063708212743721,5.487901079098669,-0.006417322903871536,"Elvis Peguero",21652,665625
"Yaramil Hiraldo","BAL",0,0,0,18,0,19.2,9.610171666264993,4.118644999827854,1.8305088888123795,0.26,0.6372549,0.37735849,0.148148148,94.76703287760417,4.576272222030949,2.6081201014202904,5.016492676152843,4.489049921173814,-0.00799820851534605,"Yaramil Hiraldo",25215,682274
"Cody Poteet","BAL",0,0,0,1,0,2.2,3.3750008046628963,6.750001609325793,0,0.46153846153846156,0.375,0.384615384,0,92.43247680664062,16.87500402331448,5.492060606178748,4.635136675834741,9.260355722956515,-0.009831415489315987,"Cody Poteet",18769,547001
"Owen White","CHW",0,0,0,3,0,7,7.714286765273879,3.8571433826369397,1.28571446087898,0.52,0.64102564,0.423076923,0.166666666,92.0927670127467,9.00000122615286,6.5770743557376,4.563707941405655,4.028055852538455,-0.010027335025370121,"Owen White",22273,669391
"Jake Bauers","MIL",0,0,0,5,0,5,1.8,5.4,0,0.34782608695652173,0.69230769,0.260869565,0,79.36506652832031,3.6,7.13316312955152,5.735136318206788,9.743658536672593,-0.010063506662845612,"Jake Bauers",15194,641343
"Matt Bowman","BAL",0,1,0,20,0,24.2,6.567568752520311,2.189189584173437,1.4594597227822912,0.32142857142857145,0.62874251,0.348837209,0.108108108,90.54564412434895,6.202703821824738,5.16765640314911,4.756758232409333,4.961259133390084,-0.010354077443480492,"Matt Bowman",13528,621199
"Michael Darrell-Hicks","- - -",1,0,0,7,0,9.2,7.448276351946887,3.7241381759734433,0.9310345439933608,0.3103448275862069,0.51470588,0.333333333,0.09090909,94.62471226283482,7.448276351946887,7.4606183090703615,4.3765157101979355,4.786081164315313,-0.010356444865465164,"Michael Darrell-Hicks",31501,690382
"Abraham Toro","BOS",0,0,0,1,0,1,0,9,0,0.5714285714285714,0.6,0.428571428,0,43.900634765625,18,6.311969073651978,6.135136318206787,9.218614947795867,-0.010736167430877686,"Abraham Toro",19844,647351
"Luke Maile","KCR",0,0,0,1,0,1,0,9,0,0,1,0.333333333,0,67.17869215745192,0,2.4896757555528293,6.135136318206787,9.218614947795867,-0.01097555086016655,"Luke Maile",13355,571912
"Tyler Wade","SDP",0,0,0,1,0,1,0,9,0,0.4,0.66666667,0.6,0,52.486239963107636,9,8.35718767979739,6.135136318206787,7.676875633001328,-0.011383757926523685,"Tyler Wade",15730,642180
"Alec Burleson","STL",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.333333333,0,51.36757114955357,0,9.96678409369381,6.135136318206787,7.676875633001328,-0.011837515980005264,"Alec Burleson",27615,676475
"Luis Guerrero","BOS",0,1,0,13,0,17.1,5.192308644571423,7.269232102399991,0,0.1875,0.65217391,0.458333333,0,96.56098090277777,4.153846915657138,6.315276181890046,4.404367320213135,5.91645807934665,-0.011946147307753563,"Luis Guerrero",31184,692285
"Leo Rivas","SEA",0,0,0,1,0,1,0,9,0,0.6,1,0.4,0,42.70837741427951,0,17.15527706043285,6.135136318206787,7.676875633001328,-0.01247958093881607,"Leo Rivas",21009,660844
"Nick Anderson","COL",0,0,0,12,0,14.2,6.136364301374208,1.2272728602748415,1.8409092904122624,0.30434782608695654,0.60810811,0.354166666,0.15,95.1110162815126,6.136364301374208,4.447764113779935,4.839681957477401,4.282962780955321,-0.012930787168443203,"Nick Anderson",18337,623433
"Casey Kelly","ARI",0,0,0,2,0,1.2,0,5.400002059937309,0,0.2,1,0.4,0,91.51065063476562,0,3.83879221143988,4.935137004852557,6.785224888358524,-0.013631325215101242,"Casey Kelly",9174,543391
"Nicky Lopez","LAA",0,0,0,1,0,0.1,0,27.000028163224034,0,0,1,0,0,64.7232894897461,0,5.492735977445581,12.135145705948133,16.760368474815056,-0.013905122876167297,"Nicky Lopez",19339,670032
"Jared Young","NYM",0,0,0,1,0,0.1,0,27.000028163224034,0,0.5,1,0.5,0,63.06363747336648,0,6.094793925362128,12.135145705948133,16.760368474815056,-0.014943215064704418,"Jared Young",20404,676724
"Hayden Birdsong","SFG",4,4,0,21,10,65.2,9.319797315250815,5.071066186239414,1.3705584287133552,0.28651685393258425,0.68539326,0.342245989,0.116279069,95.56330317283164,4.796954500496743,4.685703231904921,4.962547556491261,5.001982802774807,-0.01507769525051117,"Hayden Birdsong",31635,806185
"Jordan Weems","HOU",0,1,0,4,0,4.1,0,6.230769687855771,0,0.45,0.41666667,0.25,0,95.61150801809211,14.538462604996798,10.883865099560317,5.212059547492045,7.702561700246912,-0.01535276509821415,"Jordan Weems",13190,607179
"Dom Hamel","NYM",0,0,0,1,0,1,0,0,0,0.6,1,0.4,0,91.9030990600586,0,10.204240568351711,6.135136318206787,7.676875633001328,-0.015600432641804218,"Dom Hamel",30153,687589
"Michael Fulmer","- - -",0,0,0,3,0,5.2,4.764706416938604,3.176470944625736,1.588235472312868,0.29411764705882354,0.75757576,0.222222222,0.09090909,93.52734375,4.764706416938604,9.757325655329382,5.429254222658708,6.127924735648595,-0.01686139777302742,"Michael Fulmer",13218,605242
"Calvin Faucher","MIA",4,4,15,65,0,60.1,8.801105714332683,3.580110799050583,1.1933702663501944,0.2795031055900621,0.77034884,0.458333333,0.145454545,95.99041581284153,3.281768232463034,4.302006605447967,4.245633649393774,3.927329683007951,-0.017164716497063637,"Calvin Faucher",20116,676534
"Frankie Montas","NYM",3,2,0,9,7,38.2,7.448276351946887,3.258620903976763,1.8620690879867217,0.3252032520325203,0.65637066,0.415384615,0.150943396,95.51432886016502,6.284483171955186,5.323967284066701,5.333412324857778,4.757003244294672,-0.017283208668231964,"Frankie Montas",14309,593423
"Isaiah Campbell","BOS",0,0,0,6,0,7.2,3.521739422486299,1.1739131408287662,1.1739131408287662,0.41379310344827586,0.66176471,0.633333333,0.2,96.05614013671875,7.043478844972598,5.009201974538222,4.830788632737227,4.140618563412148,-0.018218912184238434,"Isaiah Campbell",25551,663462
"Rob Zastryzny","MIL",2,1,0,26,1,22,8.181821019197297,4.090910509598649,1.2272731528795946,0.22033898305084745,0.87719298,0.409836065,0.103448275,91.80922907049006,2.454546305759189,3.2884940470990216,4.589682277175196,4.84924782760109,-0.018476054072380066,"Rob Zastryzny",15094,642239
"Seth Johnson","PHI",1,1,0,10,0,12.2,12.07894797470434,2.8421054058127857,2.131579054359589,0.26666666666666666,0.64814815,0.515151515,0.25,96.9535245028409,4.263158108719178,2.231855940333808,4.477241648729493,2.8588893394095285,-0.019216297194361687,"Seth Johnson",26020,686751
"Fraser Ellard","CHW",1,2,0,18,3,17,11.647062090442347,10.058826350836572,0.5294119132019248,0.22580645161290322,0.71428571,0.40625,0.083333333,95.0401611328125,4.235295305615399,5.449835387569347,4.841019149635211,5.164599933193323,-0.019691294990479946,"Fraser Ellard",29530,686642
"Jonathan Pintaro","NYM",0,0,0,1,0,0.2,13.500014081612017,27.000028163224034,0,0.6666666666666666,0.5,0.666666666,0,96.46514892578125,27.000028163224034,12.542712692932337,9.135142576701018,9.135142576701018,-0.0197425726801157,"Jonathan Pintaro",33980,702752
"Tim Hill","NYY",4,4,0,70,0,67,4.970150385648901,2.1492542208211463,1.0746271104105731,0.2403846153846154,0.74840764,0.647887323,0.156862745,89.90287341101696,3.0895529424303976,3.3920004224816243,4.2993156878182415,3.9206395576149933,-0.02042071707546711,"Tim Hill",16814,657612
"Randy Wynne","CIN",0,0,1,1,0,3,9,3,3,0.25,1,0.333333333,0.166666666,90.66257934570312,3,4.608974313162747,6.468469651540121,5.218614947795869,-0.021796323359012604,"Randy Wynne",25804,691094
"Marc Church","TEX",0,0,0,5,0,4.2,9.64285845659235,11.571430147910819,0,0.3333333333333333,0.8,0.416666666,0,96.45143159906915,3.8571433826369397,7.990034282170894,4.849422266045427,6.831658797982417,-0.022725757211446762,"Marc Church",26353,687847
"Carl Edwards Jr.","- - -",0,0,0,4,0,6,9,4.5,1.5,0.21428571428571427,0.71428571,0.4,0.142857142,,4.5,3.2815496639945914,4.801802984873454,4.433832185467085,-0.023156318813562393,"Carl Edwards Jr.",13607,605218
"Tanner Scott","LAD",1,4,23,61,0,57,9.473685478569898,2.8421056435709695,1.7368423377378146,0.296551724137931,0.70957096,0.392156862,0.177419354,96.53583170572917,4.736842739284949,4.177118438902456,4.696540035971085,3.864747600377907,-0.02339387685060501,"Tanner Scott",17586,656945
"Carson Ragsdale","BAL",0,0,0,2,0,5,7.2,1.8,1.8,0.47368421052631576,0.3125,0.3,0.1,93.79875578703704,14.4,4.784587059010577,4.735136318206788,5.218614947795868,-0.023667993023991585,"Carson Ragsdale",27508,685068
"Bailey Horn","DET",0,1,0,10,0,11.1,7.94117802979655,5.558824620857585,0.7941178029796551,0.3125,0.96385542,0.393939393,0.125,95.55168071546052,1.5882356059593101,5.7860477261043455,4.370430678397362,4.311658418477415,-0.023806100711226463,"Bailey Horn",27753,690544
"Tyler Owens","DET",0,0,0,3,0,3,3,9,0,0.2727272727272727,0.83333333,0.454545454,0,95.31130052649456,3,7.160453750438549,5.468469651540121,6.496295861403148,-0.0241717342287302,"Tyler Owens",26030,687074
"Tristan Beck","SFG",1,0,2,31,1,56.2,6.511764998122496,2.541176584633169,1.1117647557770114,0.24096385542168675,0.65217391,0.418604651,0.102941176,94.67465910734954,4.605882559647619,4.442633836281304,4.246901073983799,4.491105909755689,-0.02595069259405136,"Tristan Beck",21584,663941
"Hayden Harris","ATL",0,0,0,3,0,2.2,0,6.750001609325793,0,0.3,0.8,0.4,0,91.93297758556548,3.3750008046628963,11.208151515584678,5.385136854648718,7.119593997319384,-0.02617711015045643,"Hayden Harris",31913,802686
"Sauryn Lao","- - -",1,0,0,8,0,11,7.363638278867101,1.6363640619704667,1.6363640619704667,0.34285714285714286,0.70422535,0.472222222,0.153846153,92.96751990685097,4.9090921859114,5.152442096301512,4.680591265623339,4.139010314973657,-0.02620419696904719,"Sauryn Lao",21922,666659
"Alex Jackson","BAL",0,0,0,1,0,1,0,18,0,0.5,0.4,0.166666666,0,62.0361328125,27,14.17754871412963,9.135136318206786,12.218614947795867,-0.02671143040060997,"Alex Jackson",17276,656577
"Bryce Jarvis","ARI",0,0,1,12,0,22,8.590910580532869,4.090909800253747,1.227272940076124,0.31746031746031744,0.67114094,0.318181818,0.096774193,94.01539450698758,5.727273720355245,4.09262660947655,4.49877291829137,4.898496567539345,-0.02707516774535179,"Bryce Jarvis",27477,686826
"Travis Jankowski","NYM",0,0,0,1,0,1,0,9,0,0.5,0.5,0.25,0,44.14247013972356,18,25.785009730925744,9.135136318206786,10.676875633001327,-0.027432043105363846,"Travis Jankowski",13768,608671
"Adam Ottavino","NYY",0,0,0,3,0,1.2,16.200016608255247,21.60002214434033,0,0,1,0,0,93.90928955078125,0,5.521689968775423,6.735140008930175,8.58522908339474,-0.02886117994785309,"Adam Ottavino",1247,493603
"Mike Yastrzemski","SFG",0,0,0,1,0,1,0,9,0,0.4,0.5,0.6,0,75.14469909667969,18,10.814790730000393,9.135136318206786,12.218614947795867,-0.029040539637207985,"Mike Yastrzemski",14854,573262
"Miles Mastrobuoni","SEA",0,0,0,1,0,1,0,18,0,0.25,1,0.5,0,52.30771802819294,0,5.045020871381304,9.135136318206786,12.218614947795867,-0.029088027775287628,"Miles Mastrobuoni",20017,670156
"Michael Petersen","- - -",0,0,0,15,0,18,8.500001801385201,3.500000741746848,1.5000003178915062,0.28846153846153844,0.67307692,0.277777777,0.125,97.4435451341712,4.000000847710683,6.233307083673391,4.579581068768978,4.468566798301374,-0.030083482153713703,"Michael Petersen",20827,656848
"Liam Hendriks","BOS",0,2,0,14,0,13.2,7.902439943457806,4.609756633683721,1.3170733239096344,0.2702702702702703,0.52325581,0.282051282,0.111111111,95.14739990234375,6.5853666195481715,6.123006369777902,5.037575563854038,5.165720042145395,-0.030498933047056198,"Liam Hendriks",3548,521230
"Yilber Díaz","ARI",0,0,0,1,0,3,3,9,0,0.36363636363636365,0.57142857,0.363636363,0,94.59352022058823,9,13.146822772124793,5.468469651540121,7.524122071266175,-0.031100982800126076,"Yilber Diaz",29271,700270
"Gavin Hollowell","CHC",0,0,0,7,0,9.1,9.64285845659235,6.750000919614645,0.9642858456592349,0.32,0.75342466,0.423076923,0.125,94.59233012952302,4.821429228296175,5.108450851104982,4.635136522565597,4.56377021123803,-0.03352326899766922,"Gavin Hollowell",25427,668970
"Angel Perdomo","ATH",0,0,0,4,0,3.1,5.400002059937309,8.100003089905965,0,0.2,0.66666667,0.6,0,93.01161702473958,5.400002059937309,7.938150737255195,5.53513723373448,6.922703146363956,-0.03355323150753975,"Angel Perdomo",17759,622780
"Brett de Geus","PHI",0,0,0,1,0,2,0,13.5,0,0.14285714285714285,0.75,0.714285714,0,,4.5,5.165196806552304,7.635136318206787,9.176875633001327,-0.034643836319446564,"Brett de Geus",23592,676969
"Ty Adcock","NYM",0,0,0,3,0,3,15.000004768373097,6.000001907349239,3.0000009536746197,0.16666666666666666,1,0.166666666,0.2,97.22447294347427,3.0000009536746197,2.036402799434379,6.135137271881407,4.3713689025187765,-0.03684980049729347,"Ty Adcock",25651,686654
"Emerson Hancock","SEA",4,5,0,22,16,90,6.400000406901068,3.1000001970927045,1.5000000953674377,0.28888888888888886,0.72222222,0.429577464,0.151515151,94.99182889778116,4.9000003115336295,5.5173206144844595,5.0795808862756875,4.608827435953318,-0.03703887760639191,"Emerson Hancock",27470,676106
"Chas McCormick","HOU",0,0,0,3,0,3,3,6,0,0.3,0.71428571,0.4,0,68.46773726851852,6,7.170653634879946,6.468469651540121,8.524122071266175,-0.0371120385825634,"Chas McCormick",19599,676801
"Jon Berti","CHC",0,0,0,4,0,3.2,0,9.818183520608992,0,0.26666666666666666,0.625,0.133333333,0,56.036295572916664,7.363637640456744,16.40025047276015,6.407864158409785,9.35118517883021,-0.0378059558570385,"Jon Berti",12037,542932
"Lucas Gilbreath","COL",0,0,0,1,0,1,18,0,9,0,1,0,1,88.92369733537946,9,31.175790194203817,12.135136318206786,0.6768756330013277,-0.038343656808137894,"Lucas Gilbreath",21290,656458
"Garrett Acton","TBR",0,0,0,1,0,1,0,18,0,0,1,0,0,93.83528406479779,0,3.329839607112616,9.135136318206786,13.760354262590408,-0.0399162620306015,"Garrett Acton",27583,670183
"Vinny Capra","CHW",0,0,0,3,0,3,3,0,3,0.3076923076923077,0.27777778,0.214285714,0.125,52.2341194152832,6,5.935210482700478,6.801802984873454,6.579774490992229,-0.0401616208255291,"Vinny Capra",25040,681962
"Yosver Zulueta","CIN",1,0,0,7,0,7.1,6.1363647003806205,4.909091760304496,1.227272940076124,0.18181818181818182,0.52631579,0.363636363,0.1,97.69314340444711,6.1363647003806205,5.542217265418292,5.18059121833366,5.510235795666864,-0.04112483188509941,"Yosver Zulueta",27765,691172
"Easton Lucas","TOR",3,3,0,6,5,24.1,8.506850426406132,4.438356744211895,1.8493153100882895,0.29411764705882354,0.63333333,0.328767123,0.15625,93.93041713488157,6.657535116317843,5.959764206641743,5.395410586092474,4.751670422819752,-0.04364490509033203,"Easton Lucas",26058,687922
"Kyle Backhus","ARI",0,3,2,32,0,25.1,7.815792219791691,2.842106261742433,1.0657898481534123,0.31645569620253167,0.7183908,0.346153846,0.115384615,,4.618422675331454,4.497333575067592,4.240399864439956,4.2832375973066,-0.04374771565198898,"Kyle Backhus",29615,679775
"Luke Little","CHC",0,0,0,2,0,2.2,13.500003218651585,20.250004827977378,0,0.2,0.71428571,0.5,0,,3.3750008046628963,4.676483683535475,6.885137212276672,8.041441974057115,-0.044134628027677536,"Luke Little",28036,681432
